designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604920240695111424,604920240695111424,132.95558297375214,0.036204368,11.89417916328316,0.018463,3.4395394445433713,0.046226203,-13.29874935237876,0.046838567,4.4841890974061025,0.031829547,1.6809553,1.808859053495151E7,5127.4824,7.543855,7998779.383032413,2406.2483,8.080983,1.4687811123730652E7,6077.109,6.830503,1.2504802,-1.787055,0.12016657,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604920240695298176,604920240695298176,132.95687836223487,1.0114689,11.893421370741391,0.33064085,,,,,,,,490.4773767914621,3.355185,18.96082,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920275054845824,604920275054845824,132.9720482526612,0.02008987,11.905413087403675,0.010432877,1.1379834532946482,0.0256981,-10.872213699228553,0.02607167,-2.7976281073659033,0.018301705,1.0347044,32346.465456683538,6.724976,14.4128,16992.674450448838,22.96438,14.762888,21922.996956999654,24.490345,13.895646,0.86724186,32.340614,5.214839,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5498.5596,4.3896,-0.2872,827.0073,0.0122,0.0101,0.0054
Gaia DR3 604920275054846336,604920275054846336,132.9679463928932,0.23752335,11.903154474619459,0.12951918,1.381431100604801,0.313373,-16.069143331470706,0.32403827,3.1212716960557785,0.24588309,0.9697079,418.8846222644637,0.9151462,19.132132,81.4011821701323,7.5381947,20.561966,491.85312918234206,7.6792803,18.018307,2.5436592,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920305119088128,604920305119088128,132.93936817162913,0.10235677,11.909813405191208,0.052727822,0.9667236704309473,0.13960767,-11.105955469461191,0.13794331,-2.8705281742317434,0.09362362,1.0322332,1421.3287882060915,1.4796815,17.80563,339.80340806536157,8.203154,19.010473,1630.02354577684,10.797686,16.717411,2.2930622,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3683.7175,4.7293,-0.0347,519.3964,0.7478,0.506,0.3003
Gaia DR3 604920305119207936,604920305119207936,132.94298575156506,0.46017617,11.912048116044577,0.23849808,0.5267427698737659,0.67758054,-2.9693552754743355,0.635038,-9.93920544694712,0.4645723,1.050641,183.83861823531728,0.68365234,20.026276,57.84437994590603,4.579756,20.93289,202.59368284874293,6.6923065,18.98133,1.9515591,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920309413774080,604920309413774080,132.93921266025146,1.2568581,11.912328584253741,0.6302834,3.310892159898395,1.7628735,-10.856338059212199,1.8185693,-4.525662319582129,1.2322551,1.0316485,89.01606120269092,0.7712278,20.813696,31.52334626563517,6.2448916,21.59196,114.6280505448533,10.460333,19.599669,1.9922924,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920339478832000,604920339478832000,132.95840168151543,0.1278552,11.921784195817484,0.0668543,-0.17853578673106316,0.16698518,-1.0617004710897733,0.16733822,1.3381717274004417,0.12044959,1.034605,1061.1056804690243,1.26198,18.12297,551.9213462601984,9.236188,18.483849,741.0791818746014,9.482537,17.573235,0.910614,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5312.289,4.7406,-1.5764,2236.4849,0.0082,0.0068,0.0037
Gaia DR3 604920339478833536,604920339478833536,132.9574090341253,0.11986893,11.925682812917687,0.06306829,1.0557330766026545,0.15616122,-11.046873771115258,0.15925048,-2.6505776246523913,0.11022423,1.016522,1152.3172351171063,1.2322605,18.033436,320.37714232977675,6.514811,19.074389,1205.403638388314,11.183318,17.045065,2.0293236,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3974.7249,4.6758,-0.0229,838.7479,0.7054,0.4979,0.2754
Gaia DR3 604920343774324224,604920343774324224,132.95601309292206,0.08042226,11.914751875246065,0.041539606,0.2148798174982909,0.1085081,-1.1332966109300329,0.10786919,-1.3746366293498264,0.06996435,1.0769502,2237.4783827942415,1.5387503,17.31297,1241.5693305769244,13.26998,17.603615,1467.6456887014665,12.130071,16.831343,0.7722721,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5747.6523,4.6905,-0.9461,2134.781,0.0048,0.0041,0.0022
Gaia DR3 604920343774324608,604920343774324608,132.94924926344115,0.22375964,11.921721032843259,0.11382309,0.3322611298459517,0.29973075,-4.859852803261454,0.3002331,-5.7633734521857205,0.20853116,0.9843151,459.3039296054741,0.8764657,19.032116,230.33885088931746,8.84824,19.432625,323.7033422262974,8.1961565,18.472528,0.96009636,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920412493792384,604920412493792384,132.99214111152602,0.45027536,11.935785316586054,0.2407609,1.4200512022058,0.6346245,-10.423427417478397,0.6176174,-3.828276070587077,0.4302564,1.0691098,184.94834752884358,0.7075501,20.019741,46.77372079842461,6.704234,21.163538,230.29205090508324,6.079608,18.842197,2.3213406,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920442558052992,604920442558052992,132.96621304842955,0.047471974,11.935768188287447,0.024894783,1.1194168399924276,0.06107114,-10.825320740380477,0.06157144,-2.6175660391784117,0.042465083,1.5224731,10348.15242337332,3.8395784,15.650209,4312.64416187705,15.848355,16.251682,8736.096646131033,11.262962,14.894602,1.3570805,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4534.189,4.3474,0.1309,920.5572,0.1583,0.121,0.0635
Gaia DR3 604920446852727424,604920446852727424,132.97066790395408,0.9353678,11.92792560299421,0.5039362,2.196329076285279,1.3157631,-13.984535954491601,1.3074555,-4.721709824222017,1.0078127,1.0241817,100.45353847473956,0.7297838,20.682453,47.55541906456139,8.862021,21.145542,122.35182152041939,6.187117,19.52887,1.6166725,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920476918017152,604920476918017152,132.977936233517,0.85791343,11.947656237048975,0.43091843,2.75934825898241,1.1044234,-9.446885167956792,1.2503047,-4.918659058071354,0.9586805,1.0817837,115.35798181813308,0.6404165,20.532248,42.24331745319669,7.2164965,21.274147,130.91849426675338,8.078205,19.455393,1.8187542,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920481213271296,604920481213271296,132.97211741502974,0.020174988,11.938080944634143,0.010731027,1.175003165166099,0.027206127,-10.843900074924184,0.02719308,-2.836975220147353,0.01999644,1.0951024,35379.25380207643,6.1003184,14.3154955,17654.497221404283,16.478384,14.721404,25247.26614005435,16.413395,13.742359,0.9790449,33.742912,3.369332,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604920481213465088,604920481213465088,132.97846004233546,3.346986,11.9387091698844,1.9429296,,,,,,,,55.24773016881925,0.76507825,21.331581,101.4236028934582,16.485943,20.323195,198.18646594992566,8.419753,19.00521,1.3179836,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920511277463296,604920511277463296,132.8027754779828,0.053279527,11.801795011354516,0.030276192,0.5940057622835282,0.06916602,-1.7967641373255805,0.06597684,3.7130997339669602,0.048186727,1.0304805,4725.8066534174095,2.511754,16.501177,2387.5071936321215,12.751606,16.89368,3316.9962563514046,14.972987,15.9460335,0.9476471,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5237.9575,4.6255,-0.627,1238.4265,0.0048,0.0039,0.0021
Gaia DR3 604920515573076352,604920515573076352,132.80089214443902,0.016097568,11.809643484926914,0.00905234,1.170970523788535,0.020798255,-10.966427647421286,0.020423554,-3.076086308524411,0.014868925,1.0036633,59322.998099851495,11.117164,13.754309,32685.05649557477,24.240074,14.05267,38052.0135828921,16.587126,13.296951,0.75571823,32.805023,3.1049032,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604920515573077632,604920515573077632,132.80005486962708,0.023238523,11.807414645829866,0.0143923545,1.1779026848834402,0.02863511,-10.831586999426825,0.029843507,-2.8744490585316127,0.02560598,0.9994144,25064.108369882677,5.9278846,14.689736,12986.760466489077,16.331455,15.0547905,17177.4573604857,18.136326,14.160499,0.8942919,37.172493,4.529837,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5538.8506,4.5304,-0.3111,724.6183,0.0316,0.0261,0.0139
Gaia DR3 604920549932807296,604920549932807296,132.81860647195816,0.08241087,11.816704483459676,0.045306284,1.1840711564355584,0.10132804,-10.590722372989509,0.1023247,-2.7382342028850086,0.072685115,1.0569795,2208.996490164243,1.7798066,17.32688,729.9741468235934,11.279727,18.180273,2129.071473085371,8.899963,16.42742,1.7528534,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4200.9478,4.6161,0.001,809.2149,0.5697,0.4151,0.2222
Gaia DR3 604920549932808320,604920549932808320,132.81265751758596,0.017646816,11.822526102605199,0.0095555475,1.136264899751253,0.021901838,-11.01222952824843,0.02203629,-2.6930481618445015,0.015493007,1.0137193,47860.40577309103,9.160898,13.987426,26122.651161705726,21.065596,14.296,31120.21087954827,19.648407,13.515289,0.7807102,31.594463,3.9715598,NOT_AVAILABLE,0,false,false,false,false,false,false,true,5923.1367,4.3419,-0.3069,842.9633,0.0471,0.0397,0.0213
Gaia DR3 604920549932809344,604920549932809344,132.81168729288254,0.027366504,11.816641005623534,0.014919663,1.10472635046028,0.035884075,-10.848201278921941,0.035960436,-3.28081993285675,0.023978058,1.0195469,16185.999231708223,3.9678187,15.164518,7977.804859958646,17.90319,15.583834,11709.82655655373,21.416866,14.576519,1.0073147,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5303.271,4.5295,0.0583,827.8567,0.1464,0.119,0.063
Gaia DR3 604920549932809472,604920549932809472,132.81250776537107,0.06823775,11.814655434194247,0.038703192,1.246000547056515,0.08301263,-10.787772397475432,0.08406737,-2.903986188359377,0.060613595,0.98332334,2767.338214691724,1.9000744,17.08221,928.3649986670943,12.106787,17.919245,2671.354840462762,13.065364,16.181067,1.7381783,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4249.4116,4.5286,0.1127,887.2689,0.5109,0.3714,0.2
Gaia DR3 604920549932810368,604920549932810368,132.81094609963804,0.06998905,11.814040506914477,0.037763774,1.1169105632586362,0.082748756,-11.234919144670473,0.08021405,-3.0147030114994005,0.060615867,1.0295775,3284.941442804678,2.233218,16.896048,1215.8458977763298,13.684098,17.626347,2979.0295939745356,10.617071,16.062708,1.5636387,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4416.5405,4.5027,0.4401,1091.0206,0.3879,0.2885,0.152
Gaia DR3 604920579996947968,604920579996947968,132.7980132865052,0.10699531,11.811847172955403,0.055622388,0.8830212494512591,0.13851188,-4.022232493493008,0.13256626,-6.959284508704568,0.09390297,0.95718455,1550.3088943093353,1.534317,17.71132,648.3433994502085,8.54601,18.309029,1268.3951734375632,10.11953,16.98976,1.3192692,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4433.5015,4.7094,-0.6558,1168.4272,0.0063,0.0048,0.0026
Gaia DR3 604920579998072064,604920579998072064,132.78268684849013,1.0486326,11.816450185177496,0.58394116,0.8134954720053481,1.3278688,0.34298830692775223,1.317285,2.3816516348454697,1.0413154,1.0655414,102.2994492877561,0.76073986,20.662683,42.9929537831777,6.1962185,21.255049,112.14180539114363,7.0219555,19.623476,1.6315727,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920584291606144,604920584291606144,132.79214594914393,0.36812648,11.809403613997285,0.20774409,0.46159461268843516,0.448829,-10.527154486572943,0.44897673,-2.777634518350645,0.3210077,1.0521668,270.42864243658147,0.8966815,19.607235,60.59150723597361,8.4930105,20.882513,304.56296464565554,9.306174,18.538702,2.343811,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920584291607424,604920584291607424,132.78980690628637,0.4931249,11.807780020105023,0.27442142,-0.8020883519743236,0.614053,-5.71476383217208,0.5883153,-3.3469890793620456,0.417635,1.0722909,186.3744107173667,0.72346145,20.0114,58.096341715349936,5.6413074,20.928171,182.47922161947133,7.2545757,19.094862,1.8333092,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920584292552832,604920584292552832,132.79845931610862,0.016795041,11.814040886829336,0.008611532,1.158334969025947,0.020834543,-11.376567188273864,0.021275947,-2.9606708863186926,0.014797413,0.95820135,66470.992179016,11.857765,13.630787,36566.882728555,22.832794,13.930822,42831.48728193656,17.172878,13.168488,0.7623348,37.924625,3.209232,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6013.375,4.2549,-0.3077,845.5751,0.0668,0.0566,0.0304
Gaia DR3 604920584292553472,604920584292553472,132.79538526938785,0.28024104,11.816375753864655,0.15656745,1.6119700783546456,0.35483843,-10.003679876791146,0.35123387,-3.355963800340151,0.26971838,8.699808,10222.239741251826,20.71079,15.663502,4482.374538930277,11.8858595,16.209772,8799.779070296616,12.361405,14.886716,1.3230562,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4591.6016,4.4782,-0.3427,696.8804,0.1852,0.1426,0.0755
Gaia DR3 604920584292557440,604920584292557440,132.78704919046552,0.016738651,11.81052445063636,0.008964232,0.870888640318543,0.020344066,-10.515236715785527,0.020706275,6.575144368779154,0.014838939,0.97710395,56316.15874697339,9.204966,13.810784,29210.28539099894,24.41732,14.174703,38581.24911216902,23.529667,13.281955,0.8927479,53.128387,4.368168,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 604920618651752064,604920618651752064,132.80332177962217,2.5348742,11.817359252312684,0.9253,,,,,,,,85.54031867387842,0.97302854,20.85694,37.85234170349281,12.387784,21.39331,82.43618185729527,8.995429,19.957602,1.435709,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920618652285952,604920618652285952,132.8032899424663,0.18161382,11.830617199660905,0.10287647,1.0063032886861498,0.21870972,-3.411255085467973,0.22234881,-6.872231846786456,0.15755585,1.0345783,616.8965156134153,1.031836,18.711836,184.95793347133406,9.216412,19.67086,618.4111364740693,7.3733435,17.769703,1.9011574,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3479.1462,4.6359,-1.1024,544.8182,0.0081,0.0056,0.0031
Gaia DR3 604920648716270848,604920648716270848,132.82720496614647,0.012607016,11.822630402974745,0.0068531404,1.1465633762064429,0.015257564,-11.127926639711383,0.015413743,-2.742093734453843,0.010976854,0.89630365,189637.4324655412,37.810688,12.492557,103294.82659097914,49.413578,12.803346,123220.22618413012,45.115364,12.021191,0.78215504,34.458515,0.7799908,NOT_AVAILABLE,0,true,true,true,false,false,false,true,5894.536,3.7162,-0.3279,962.1658,0.0415,0.0349,0.0187
Gaia DR3 604920859170275712,604920859170275712,132.769731065188,0.0295823,11.826652579878413,0.01754996,0.12035652812794258,0.03602225,0.3966818609638683,0.035516117,0.515480781556924,0.027146623,1.0546623,12921.425822806643,3.2752137,15.409091,5921.132355138506,15.412608,15.90753,9968.76335487223,13.423193,14.751292,1.1562376,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,5413.6,3.5576,-0.0093,3359.8784,0.4681,0.3753,0.1987
Gaia DR3 604920889234433792,604920889234433792,132.78565081715647,0.014876625,11.848060001397988,0.008404568,1.1601748817212127,0.018667936,-11.034828595446296,0.018118335,-2.835902269510723,0.013543766,0.95666987,65703.094398306,13.082474,13.643402,36377.84498922245,19.92651,13.93645,41988.16095929443,20.286818,13.190079,0.74637127,31.23684,4.090275,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604920893530008064,604920893530008064,132.78668936329507,0.083347425,11.840889290387484,0.046434972,1.3303499271645864,0.112057865,-10.653987731229726,0.1034691,-3.1093822086245497,0.07575629,0.96419185,2126.965814775342,1.7474523,17.367966,699.9474200878583,11.87106,18.225878,2032.116789710855,11.698911,16.478024,1.7478542,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4361.856,4.5907,0.3297,990.1284,0.6691,0.4903,0.261
Gaia DR3 604920923594172672,604920923594172672,132.81010485552775,0.0140042985,11.84452229275972,0.008194939,1.1303945339284969,0.017015731,-11.249217358287863,0.016697798,-2.9227985404054975,0.011996099,0.9213092,95476.76752892858,19.014595,13.237622,52831.35175841537,42.50428,13.531313,61169.9561582418,31.996334,12.78155,0.74976254,33.6873,2.349323,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6016.337,4.0475,-0.3545,837.2403,0.0466,0.0395,0.0212
Gaia DR3 604920923594172928,604920923594172928,132.80665032201827,0.018272962,11.843909917167544,0.010264354,1.0850906354783443,0.023712475,-11.073994303246012,0.02304475,-2.842373324440321,0.016380616,1.3038929,259367.35142426932,66.05444,12.152578,150741.51139462073,174.37306,12.39296,191186.51540824398,126.71879,11.544252,0.8487072,32.66118,7.8139887,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6095.6113,3.5428,-1.3061,831.3179,0.4123,0.3495,0.1911
Gaia DR3 604920653011055104,604920653011055104,132.8296307396347,0.4194316,11.827550753889653,0.23202842,1.9819009701165395,0.55181193,-11.976359194156068,0.5278939,-2.1454332712495807,0.3558973,0.99160224,209.57559878895898,0.8391332,19.884014,58.20877016934659,6.3163404,20.926071,252.25588941346723,9.233913,18.743292,2.1827793,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920653012016896,604920653012016896,132.83198461278266,0.030036125,11.827529110720974,0.016830526,1.122777097574212,0.036730327,-10.785109228220541,0.03708174,-3.081699617290029,0.027165852,1.0078696,12618.145979826926,3.5725882,15.434878,6090.0805373508265,21.93936,15.876985,9265.091954383535,14.892153,14.830771,1.0462132,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5054.172,4.515,-0.3099,843.0707,0.0019,0.0015,8.0E-4
Gaia DR3 604920653012018688,604920653012018688,132.83005654526977,0.016045455,11.823428603806073,0.008800438,1.1673580229650813,0.019626416,-11.123170449572397,0.019641856,-2.91852304245586,0.013950735,0.9425644,61403.138843819404,12.171871,13.71689,33860.19107185853,27.25689,14.014318,39385.9349753417,37.009388,13.259542,0.754776,38.28852,5.3298507,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5843.398,4.2883,-0.3687,812.4573,0.0026,0.0022,0.0012
Gaia DR3 604920653012020864,604920653012020864,132.8202115546347,0.036089525,11.827417392336024,0.019665623,1.1464200613960638,0.04425276,-11.082371389177212,0.04494719,-2.9834235703144625,0.03264577,0.9765713,9308.105098152435,3.5984483,15.765214,3711.117676043357,12.801045,16.41478,7922.7075246030345,27.308817,15.000711,1.4140682,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4586.5024,4.5849,0.4545,633.549,0.2745,0.2088,0.109
Gaia DR3 604920683076006272,604920683076006272,132.8291867238187,0.012069176,11.834918935672093,0.006580752,1.1486175014484674,0.01457415,-10.924748749944577,0.014751077,-2.975846557795479,0.011072946,0.86728454,208352.60386162033,55.412518,12.390369,114155.67152896417,84.84177,12.694798,134629.578711943,80.8978,11.925044,0.7697544,37.923508,8.525916,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5815.996,3.9532,-0.3206,799.9794,0.0249,0.021,0.0113
Gaia DR3 604920687371751936,604920687371751936,132.83380736373863,0.017266149,11.83978233596769,0.00921007,1.13939745499583,0.020057356,-11.03174515596189,0.021199733,-2.7026667738845536,0.015676208,0.9929956,56804.94297156454,11.594358,13.801401,31246.47442098201,24.829605,14.10154,36565.58523524164,24.447403,13.340214,0.76132584,34.15712,3.7960398,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604920717435743872,604920717435743872,132.8138844551682,0.0127095,11.837309985817877,0.0071014534,1.117996839351071,0.015265416,-10.845375545252608,0.015498833,-2.602112346217476,0.0122981,0.8649951,163540.12072629062,33.786472,12.653306,90974.72030780668,46.376892,12.94124,103744.9782670177,32.94511,12.207978,0.73326206,32.509182,1.3389282,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6150.729,3.9928,-0.2922,868.2702,0.0871,0.0743,0.0399
Gaia DR3 604920717437100416,604920717437100416,132.82264861147846,0.2675975,11.833453839979718,0.15898024,0.9688535442570564,0.33666837,3.2806181987213057,0.3242423,-2.720075260174182,0.23895928,0.99974066,366.6320111989765,0.94880867,19.27679,89.36523729045969,9.849,20.46062,379.1322064053892,10.799749,18.300919,2.1597023,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920721731496064,604920721731496064,132.8207101866443,0.027121557,11.835936274454905,0.015155256,1.323971391601968,0.032522213,-9.832841656923339,0.03341837,-4.2627058165848855,0.024577346,1.8845431,114799.8710741768,26.184938,13.037514,64198.30983585912,30.43236,13.319734,72184.01477076879,28.087074,12.601793,0.71794033,35.916447,2.2143395,NOT_AVAILABLE,1,true,true,false,false,false,true,true,6131.341,4.2162,-0.2148,726.6109,0.0256,0.0218,0.0117
Gaia DR3 604920721731499648,604920721731499648,132.8071441399558,0.01831097,11.833049101747385,0.010092161,1.0032836361513742,0.022697026,-4.7310865224671055,0.022612195,4.500319055037055,0.016106978,1.0087689,40612.80921380633,8.523771,14.1657095,22697.93916827553,18.401134,14.448576,25783.114076157122,17.679087,13.719557,0.72901917,10.091022,5.282748,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6155.8906,4.5055,-0.2976,797.5374,0.1309,0.1121,0.0605
Gaia DR3 604920751795652864,604920751795652864,132.81508542511855,0.4404071,11.842455765596906,0.25973606,1.7465886186687256,0.54689384,-10.871903864457344,0.5426223,-2.293587045351615,0.40854356,1.0363982,213.4893170005137,0.8126695,19.863926,72.21733680587279,11.59553,20.691938,256.91315700459194,8.920503,18.723429,1.9685097,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920756090271616,604920756090271616,132.8223550085795,0.53765297,11.837245925151935,0.29962084,2.1326703895835766,0.6648634,-10.259669751506932,0.6621561,-2.7597854294327924,0.47512618,0.9908373,150.89616744079407,0.75844586,20.240671,60.98053218060767,8.024167,20.875565,186.31869379491076,10.340413,19.072254,1.8033104,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920756091231232,604920756091231232,132.82733319951794,0.02922471,11.83730654525302,0.015363547,1.1616505264897943,0.03542312,-10.929896329443999,0.036954697,-2.928681018566259,0.02599511,0.9438575,14686.859191235688,4.1820917,15.270044,6398.699624066847,11.597446,15.823313,11765.77306634302,13.260819,14.571344,1.2519684,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4593.346,4.1954,-0.007,1049.5013,0.0036,0.0028,0.0015
Gaia DR3 604920756091231488,604920756091231488,132.82604185779354,0.025335478,11.83879400844924,0.013334259,1.067366992601542,0.030147796,-10.915254168264472,0.032093678,-2.7380641541382236,0.02210904,1.3913423,41927.96151323854,16.265932,14.131107,22258.183842309758,38.472717,14.469818,28246.03245725011,34.74635,13.6205015,0.8493166,39.46029,5.2494745,VARIABLE,0,false,false,false,true,false,false,true,5827.1885,4.2756,-0.4785,927.3815,0.1679,0.1409,0.0759
Gaia DR3 604920756091231744,604920756091231744,132.82095010618377,0.011578551,11.84623629324878,0.0062713413,1.1663224651706463,0.014148409,-11.04835920837797,0.014326032,-3.2000205685899106,0.010531757,0.76016754,864247.4154944626,96.30238,10.845772,380643.125483253,144.26143,11.387247,689190.6746275536,212.79553,10.152047,1.2351999,33.742176,0.18715185,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604920756091232256,604920756091232256,132.8199008884277,0.017307106,11.844159233252451,0.008159687,1.1340618263041007,0.019906433,-10.804583284723009,0.021268463,-3.085972617466993,0.013881968,1.0131016,116544.46892387848,26.950113,13.021137,64368.79043167861,46.25242,13.316854,74834.2281524763,42.632885,12.562645,0.75420856,31.492453,2.04543,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5814.4194,3.8693,-0.4389,906.4131,0.0017,0.0014,8.0E-4
Gaia DR3 604920756091233408,604920756091233408,132.82389034195504,0.035411946,11.834877952816734,0.019143788,0.9750133466241586,0.04130646,-10.557111739493799,0.045607343,-2.6739360387705338,0.031343058,2.8600602,85404.07637068382,15.41315,13.35867,47298.21154236829,30.336575,13.65143,54608.85052736663,42.265984,12.904737,0.74669266,37.276283,2.5025716,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6141.393,4.1927,-0.3224,843.8134,0.1111,0.0947,0.051
Gaia DR3 604920786155223552,604920786155223552,132.7717921169326,0.015583522,11.826132729168837,0.008585238,1.1705226025286304,0.018622942,-10.731187040613,0.017645286,-3.0808784715450286,0.0135231335,1.006982,67628.86795699543,15.581692,13.612037,37336.970166420964,26.157911,13.908195,43406.71663153446,18.8435,13.154003,0.7541914,38.744976,2.743273,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5897.2324,4.2552,-0.3803,821.3263,0.0413,0.035,0.0189
Gaia DR3 604920786155388544,604920786155388544,132.78395307110318,0.030032419,11.829051806399667,0.016284142,1.0950090285841547,0.0359821,-11.051505759344167,0.03731836,-2.948260671358632,0.026580464,0.9614757,14006.10676576873,3.9302115,15.321573,6873.118985841234,19.243195,15.745658,10144.22934825134,18.58452,14.7323475,1.0133104,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5156.5864,4.5946,-0.2966,739.1364,0.0117,0.0094,0.005
Gaia DR3 604920786156485888,604920786156485888,132.77259448679652,0.27421615,11.8241584336849,0.14782372,0.12585171320844873,0.30594432,0.10214030047144412,0.32127938,-3.8729513192948004,0.23150061,0.9832141,372.5343446927747,0.91211647,19.25945,214.0266038925667,10.850823,19.512373,233.05882835812463,8.016769,18.829231,0.6831417,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920790450034944,604920790450034944,132.78542129307277,0.06807953,11.825614581557574,0.037202347,1.1489776853339835,0.08221814,0.29981682061656834,0.08173816,-26.231366448913526,0.059351455,1.1631063,3622.4293602725593,2.5948203,16.789867,1486.2770630813802,13.820619,17.408293,3401.3697900331567,14.255488,15.918761,1.4895315,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6008.679,4.4491,0.1479,1533.3171,1.9112,1.514,0.8163
Gaia DR3 604920790450985856,604920790450985856,132.78614717991618,0.021669181,11.82522992893732,0.011924061,1.2578243929738775,0.026758062,-0.34860532782410614,0.026934132,-26.08594224228184,0.019405466,0.9877606,26714.83142747148,6.0268435,14.620485,13949.330123696891,16.469912,14.977159,18342.531891947547,21.51875,14.089248,0.88791084,6.771798,6.4416738,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5413.9956,4.4282,-0.644,780.4215,0.0186,0.0153,0.0083
Gaia DR3 604920824810533376,604920824810533376,132.78489103549325,0.014038834,11.835494425241782,0.007866524,1.1469201738403147,0.018142264,-11.103540712604516,0.01738515,-3.1179265256072126,0.01280846,0.95517325,79857.95991020184,17.511324,13.431571,44173.620671107165,26.127375,13.725635,51022.38792625745,18.451263,12.978494,0.7471409,33.59814,2.9107392,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
